doc_id,path,size_bytes,mtime,sha1
172812517.txt,datos/core/172812517.txt,184522,1752593366,5d970b1bff50a5f32e6e3389dc2c108e93a9d57a
121254601.txt,datos/core/121254601.txt,5272,1752593208,937676d13410ac61792e18ecb8effb54b9a6e131
55901696.txt,datos/core/55901696.txt,84501,1752593158,fa51e28efed9c6668cb1678a863ce02f95626ce1
9080503.txt,datos/core/9080503.txt,32899,1752593039,41c775a3fe050c0155e1d3d1331133173b84156f
84115482.txt,datos/core/84115482.txt,27289,1752593025,dc4c765edbc586571668b6085a7c9a3420a97971
172068996.txt,datos/core/172068996.txt,14621,1752593351,6e447555e921941f8121619135fa812cbac1c01e
77897304.txt,datos/core/77897304.txt,73716,1752593075,4a9a38cedd2ab4d01b24b5f524e4dd45ac292f35
161218985.txt,datos/core/161218985.txt,97408,1752593031,156f94412753128f16a6a85f348dc34a9d2ae118
137190723.txt,datos/core/137190723.txt,47638,1752593031,9935c4e85658addfd5c1645c51274e7aa0246d15
63320866.txt,datos/core/63320866.txt,105497,1752593027,883ad8efdbc80a7b19161f7e0d465f7a7344ebf8
141963452.txt,datos/core/141963452.txt,68903,1752593039,bfd25b7ce59bb612e476666f1417ae0dcba49ec4
130448592.txt,datos/core/130448592.txt,54283,1752593031,a3d17e73abbdc21f53453f026c519a90d82b895c
148296180.txt,datos/core/148296180.txt,17193,1752593031,269eb385d32402e7128cb59c593df57fb3ce97d6
11367054.txt,datos/core/11367054.txt,68843,1752593089,3b6e7ce1666e73e9bb8928cb2f73b7d912f13101
8869039.txt,datos/core/8869039.txt,51730,1752593034,4bd26a8b13e9461b2d628efdb01bd4c011ae764f
154657385.txt,datos/core/154657385.txt,19831,1752593123,8b89e14e15852d20e3cc6a7d161ab4339df80e61
112445592.txt,datos/core/112445592.txt,24213,1752593025,31419e263395744b888e735ec0ca334d54250efa
123404429.txt,datos/core/123404429.txt,168450,1752593436,fb5b1758a4a5b657728bf7b349393870632ce30f
135477979.txt,datos/core/135477979.txt,72052,1752593028,36b462581804186c319c9f9b5469aaee53ea6982
170176775.txt,datos/core/170176775.txt,37487,1752593492,ed821e75572d32f508ad7e9e6f1ee28bcc0a33a3
137546830.txt,datos/core/137546830.txt,126450,1752593053,58cdfa8e0820d0b43eef2631f2ccf95fe27cd6b5
46520739.txt,datos/core/46520739.txt,141622,1752593297,f17bffba09d62d22f89d27ba8864f3fbe94ae1db
39101101.txt,datos/core/39101101.txt,179972,1752593030,643d771aaf859a105a555d45a86169f07b943b35
145591133.txt,datos/core/145591133.txt,5918,1752593037,0df4bdb9d8a894e3a009963582f5f68e7e19fa18
46267123.txt,datos/core/46267123.txt,40315,1752593402,2243f60ed40ed2a64ee017588d1599087ff40310
168947315.txt,datos/core/168947315.txt,46548,1752593480,b0159dcd4a708962602794d6ea43da62f004ace8
44209017.txt,datos/core/44209017.txt,808,1752593031,4f8104ab494fc29275155d9b9714380342b265ec
153335857.txt,datos/core/153335857.txt,5419,1752593025,2f2aa9e8090b67c249237b9864f76a721d01e31f
15184982.txt,datos/core/15184982.txt,79785,1752593027,7f90ead8189045463dd6e438efc004c0c4e99fcc
82317779.txt,datos/core/82317779.txt,16764,1752593031,aa078674dfeb28b424c358de37bc4007e45ce54e
133022715.txt,datos/core/133022715.txt,2117,1752593034,aebabcb9e4de604eeeaa81a24a9a0c13dad7b02a
71169809.txt,datos/core/71169809.txt,20695,1752593291,1d69d52fec2400f8b4a51a983015bc09143ce1d8
209689.txt,datos/core/209689.txt,56003,1752593459,1360474fcecf9c478bf7e37a1c0333eb946724dd
18822984.txt,datos/core/18822984.txt,40903,1752593099,a7ffc5dff993fe7bdc79b9f41c74bb6e6d55ff9e
171724480.txt,datos/core/171724480.txt,96944,1752593340,3ad48062d1e2065601dea1cf0804a8d4ae1713ec
70084860.txt,datos/core/70084860.txt,39269,1752593126,eaf2d84f1016dbaecd77a8c9a9f8512b9797468c
6977769.txt,datos/core/6977769.txt,83529,1752593035,d67a92637bb5e79766650fdf29c651cd39507081
40837803.txt,datos/core/40837803.txt,367193,1752593403,0f48ff68b3a8256a99123c17caf109c0b395f8d4
82331102.txt,datos/core/82331102.txt,24415,1752593039,341b5eaf24a530b452695104cd52c3cfe3aa1b7d
168487453.txt,datos/core/168487453.txt,23446,1752593336,2f2b8a7d27daf5f5db8d4de4545367450dd092d2
136579923.txt,datos/core/136579923.txt,40955,1752593275,0f81e96e024a2f0afabbcbc4f9c358da90d76b79
82320832.txt,datos/core/82320832.txt,26597,1752593053,8163802c85569469154842e1974407120f0afc1e
238637056.txt,datos/core/238637056.txt,196338,1752593034,f81451fbe402d4fa1125ce455802e9ca0c9c556a
137090700.txt,datos/core/137090700.txt,17475,1752593034,d6b64f1e54be4c82e57a6658aafa7828a791575b
170608274.txt,datos/core/170608274.txt,97654,1752593510,c5e7898510ca20a4284b4de3444951ad87821644
158150397.txt,datos/core/158150397.txt,21416,1752593310,b02c0f371d3cf132ba58991b43b05be1ffc5b6f1
7897381.txt,datos/core/7897381.txt,18147,1752593039,2d223cacd3aa74427a980580f75a547e5ba89dd4
168947019.txt,datos/core/168947019.txt,17789,1752593458,02d9005aa590d660127b573c33fb23883214b498
82321282.txt,datos/core/82321282.txt,70895,1752593191,4fb59de03d8b26cb69271103b89f0b8078d74f0d
40843262.txt,datos/core/40843262.txt,115119,1752593035,1f3c44862ac785962047c54ac32bf52309576a03
276257867.txt,datos/core/276257867.txt,130001,1752593391,de1f205ebdc510ac4d7d35ade9a40cad69d4e55b
128779122.txt,datos/core/128779122.txt,44356,1752593228,5dd21846ff5680537e39814d6fe66db3ef47bdd5
86574538.txt,datos/core/86574538.txt,144316,1752593453,2f63fee7bd3e17431e673154852928e6e81aba84
275539175.txt,datos/core/275539175.txt,82664,1752593417,bd1867b4def472f8b18fb2e1aedef3c40b54220a
132931419.txt,datos/core/132931419.txt,53112,1752593069,28dcb86083527dbfee6638c4da91cdf2bb9f3274
268636899.txt,datos/core/268636899.txt,29255,1752593521,2539c99ae3b35d67e1cf5c0b90f3b6f81e8d6ba6
291133473.txt,datos/core/291133473.txt,11398,1752593448,5eac54d576d322c2bc28e0fc973054720973c7b7
82298081.txt,datos/core/82298081.txt,22593,1752593031,f31c18fd644bc80b4d2dd35083ea064b9cd828c7
46029115.txt,datos/core/46029115.txt,45148,1752593123,2c213f7dd0d1ff0e9614a4427925a328a0c6f38f
268744707.txt,datos/core/268744707.txt,24856,1752593366,2bee7cbf1d71ccd53fc8a04d3b1fea08ee03145a
1200136.txt,datos/core/1200136.txt,31010,1752593048,923a3af3635b5b118d5354fe02affc54f48886ea
33652114.txt,datos/core/33652114.txt,670,1752593029,b9ba19dd9c4ab089b7a2c1648d3de568ac8e9b47
275910970.txt,datos/core/275910970.txt,149625,1752593317,51ef2dfe77a7587039faa0fdf55b7d5182cf0988
11662369.txt,datos/core/11662369.txt,12047,1752593462,ec4d103ad069101831917fb92d865308dc812a2c
86584550.txt,datos/core/86584550.txt,10511,1752593183,a328bc18f26f10c4f735fc065540fb55a5080bea
165806406.txt,datos/core/165806406.txt,752957,1752593291,3180279b3a5b482c4cb3a1c5233e4586d55a442e
167203.txt,datos/core/167203.txt,106644,1752593034,8901e5534268222e98a4998ad9539e6496a84860
11347594.txt,datos/core/11347594.txt,59811,1752593104,949b7219b6614429beca1a009abfc50e441adca5
158017891.txt,datos/core/158017891.txt,3096,1752593036,d28e26ad0ad15c7c703afe1a475e7b4af16a7ace
68565473.txt,datos/core/68565473.txt,165142,1752593029,3bfc475894fc2c818bfff8deddca5a090341f820
150427951.txt,datos/core/150427951.txt,86836,1752593031,7dbecae2f77cb293affeb5db70f17aa9f4f34f24
160732812.txt,datos/core/160732812.txt,20287,1752593031,13f7949b4a6493f656001ded8a5dd74fbd95b0b6
18415200.txt,datos/core/18415200.txt,51104,1752593035,6d745ab7c5996ae56e2b5e90749231137b6cb374
68642370.txt,datos/core/68642370.txt,30872,1752593029,45dc539b4e826c617687e9ab0d8262ceb62989e9
46059875.txt,datos/core/46059875.txt,235792,1752593030,d4f59c47558d1430a6d61dbe80d6662898a25f4e
157828574.txt,datos/core/157828574.txt,50186,1752593055,86179edb7b40ee3cbc38bbbae6c9d3315b439973
7595810.txt,datos/core/7595810.txt,2477,1752593348,5812eb215fe159b6fd94614091bef155ed8fb29d
69991741.txt,datos/core/69991741.txt,12310,1752593028,51cf32ab94eda2ebcaf216f64dfc7e8a57cac988
154787773.txt,datos/core/154787773.txt,57086,1752593027,10b635fc57f290ab23e7c24909026893ae4b210f
173106482.txt,datos/core/173106482.txt,92937,1752593388,8f106c2890873ab413065c9f6eeea4b3b9e88ea8
77803119.txt,datos/core/77803119.txt,93834,1752593449,2e982baee77e161aa48e54094e0f4f010ac31953
7609248.txt,datos/core/7609248.txt,158327,1752593024,8d447be37f43ff77abb15c34c1e7d9c9427c95c8
71169265.txt,datos/core/71169265.txt,22165,1752593519,b751db432d9707d0c09ced63a091caf6a37a1fff
162217950.txt,datos/core/162217950.txt,173658,1752593024,cdba0f95805cfa6605ac8a47014b42f416464a08
53855297.txt,datos/core/53855297.txt,51110,1752593125,fc6bdb76d11c31dfde718895bda6e0244888a615
155458646.txt,datos/core/155458646.txt,23350,1752593024,8d06975be2d53210e7597a303766cef61601319c
86734823.txt,datos/core/86734823.txt,50818,1752593038,2e6982425a5cc213d805a6c0c7d8b30f7f1e1151
82304628.txt,datos/core/82304628.txt,4724,1752593032,ab55b0e0e13a9d4c989ddf597336a5a271e8b81e
78200424.txt,datos/core/78200424.txt,35967,1752593035,37eee09953f7f62fa7f4c524a8e179a85b30a516
86767029.txt,datos/core/86767029.txt,44986,1752593094,c11993082467260ef99f05a8caf340f6a907c6eb
33686383.txt,datos/core/33686383.txt,196119,1752593527,9fdc4e0d5dba60d2383b5a843252bd5d2eec1e4a
10172985.txt,datos/core/10172985.txt,286852,1752593368,35909819e304b4751bae4ce5da19735e47018174
68216950.txt,datos/core/68216950.txt,256035,1752593026,426dae1bdfb9ada5bd91ff67444ed60f2dfd3720
154786866.txt,datos/core/154786866.txt,143939,1752593123,b4dca1d61aa850e018c0222de05e5c3fc0dcdd29
150066855.txt,datos/core/150066855.txt,3149,1752593510,d2b59a3725b94b371fd8e7aa1170c22fb5ba9520
68826025.txt,datos/core/68826025.txt,65151,1752593408,b4020888a56bfcc71dfdd2420a012dfcf755b50a
149992115.txt,datos/core/149992115.txt,30347,1752593036,c9464f05a03c6f4d8a3d7c92a795c78d982368ac
159430065.txt,datos/core/159430065.txt,52901,1752593040,dd7ce6a48398741da5e0e04a66d7676ce631d547
46554506.txt,datos/core/46554506.txt,110088,1752593151,f45779fd2a8eaa7a863f3fa8259256ec0e16db24
99229726.txt,datos/core/99229726.txt,63385,1752593308,d44d07ec977a610ca11ae8d86e94cc0bb02ba111
71096797.txt,datos/core/71096797.txt,5120,1752593027,ced79abc163215189fcf74bd55ed1a881dead70b
149204680.txt,datos/core/149204680.txt,44206,1752593033,240c6b173ff6eb440ab888441d783a8053b2dcdf
125972253.txt,datos/core/125972253.txt,107533,1752593050,6281af3127e281c6dbe7c63e79f04d4670ab52f3
157288154.txt,datos/core/157288154.txt,79600,1752593225,74cf393681af9c999860054193134a332e853857
86585666.txt,datos/core/86585666.txt,132820,1752593024,9abcb6654afbd0d3b19bf27bb15bc1b985a7cd2b
154806195.txt,datos/core/154806195.txt,123977,1752593507,b3caa556b2d94adf1c216769f771faecfef13ae3
25379272.txt,datos/core/25379272.txt,138720,1752593127,64b76da9f675ebfa4e812c9064198881e2e817b9
19100560.txt,datos/core/19100560.txt,66453,1752593282,adcc0f30d978fd5232ca9a8fc76aacb82a854fa7
41069174.txt,datos/core/41069174.txt,29521,1752593036,b00dcb0a8a9d30b65ff0c6258eb2588987f554fd
66440333.txt,datos/core/66440333.txt,516110,1752593045,57286f467e6439a79e61bc8247518f9ebecb1b0c
4232556.txt,datos/core/4232556.txt,49672,1752593025,e69ae534d759fd584bfef1d694a84e874cae3386
46800952.txt,datos/core/46800952.txt,157453,1752593035,0223695fc26a05c551e5304d48ed4bb0455b8e6d
139269721.txt,datos/core/139269721.txt,76103,1752593496,d299957fb7e8b1c9273b1ec002a87faa85e2d4ee
121255564.txt,datos/core/121255564.txt,92097,1752593340,cf78667fcf4a1e0434fc382e45e24a84f8d866b3
68463125.txt,datos/core/68463125.txt,84714,1752593178,16715897a92a41874a01f55835e1f75785a18ba2
136579702.txt,datos/core/136579702.txt,20149,1752593038,7b7ac858ac11519c5e4d4e3317688c184f9420bf
64217826.txt,datos/core/64217826.txt,7080,1752593449,288557ee526896e51ac4e31c104e0c36b99664d1
129942762.txt,datos/core/129942762.txt,11504,1752593215,28ef0e99793bc3292f77d0aeb2c8c7aec285bab3
120345269.txt,datos/core/120345269.txt,140659,1752593417,0ba3eeb3657c7d872d34907f61a9398b957ba011
150406078.txt,datos/core/150406078.txt,123602,1752593522,add84fbb67c38193efad7d47d370859a902a7c9e
163368689.txt,datos/core/163368689.txt,43520,1752593048,ff9762de9c17731e3a1ba68d9abf643c3a8eb8dd
204447.txt,datos/core/204447.txt,128744,1752593025,693eb206b2fff5f331a6fbb9c08e6d55ec995ec5
275931733.txt,datos/core/275931733.txt,2774,1752593506,c5def10684d0d78b0fa0338f1aede6ce84f91acd
152348467.txt,datos/core/152348467.txt,81302,1752593068,10b67ecb84b31d2e6aee2132115b77774ad41307
171742557.txt,datos/core/171742557.txt,16635,1752593306,1fb477fa87d7e58599f3e5d3770d657d26de8701
78663730.txt,datos/core/78663730.txt,111607,1752593036,43b0a31ffa69a83b66daf8d03d8af773bad1ee82
123404513.txt,datos/core/123404513.txt,101464,1752593031,ac4ca5afe93567655d123ee3c21c9d6967b4572e
132729155.txt,datos/core/132729155.txt,18088,1752593177,d8495665aae92580872594a47f8449080b6b578a
171404495.txt,datos/core/171404495.txt,51112,1752593501,7ed53b1e8a58b268c83be461d7ed27b653ca4c87
150639605.txt,datos/core/150639605.txt,38718,1752593082,6bf9a2c2553918b7eb612c99dfa6f8e39a881c8d
158188022.txt,datos/core/158188022.txt,60350,1752593089,ebc9ad5274d4c51645501489fd83123d416bc2b0
2497210.txt,datos/core/2497210.txt,30984,1752593028,40dc87ec93b50ffb8990587ffcad3e78183a6a9e
7610179.txt,datos/core/7610179.txt,62133,1752593025,205cb5da3c21d71cfb346d142004e725e0a6b13c
74840208.txt,datos/core/74840208.txt,30544,1752593027,1930149730d9913417a90bced471565b983e0376
70414250.txt,datos/core/70414250.txt,21698,1752593049,017d133f7c6949d32c4c7645277de641b08ad1f1
68229719.txt,datos/core/68229719.txt,49362,1752593077,433aaa81bdca05a31e4961a776b68894ea24466d
168947005.txt,datos/core/168947005.txt,109849,1752593035,0a29fed00d75b5bc5fef02f73537c04a01198d4c
11750376.txt,datos/core/11750376.txt,1301,1752593206,c098618faf4d1f93973620950ee7f40750b425aa
25369024.txt,datos/core/25369024.txt,21921,1752593036,22d983821dd0a4ae2f1518d7660ba2c246b51397
71175678.txt,datos/core/71175678.txt,13759,1752593396,7555adfe78fa10e7fa64a519b20dd44e677f5138
10731093.txt,datos/core/10731093.txt,241892,1752593031,7362e7f0ffad799b825e0ffb7eac50f29a1731d4
153677901.txt,datos/core/153677901.txt,80705,1752593101,b7da6724f7ac7380a4b2f5b08e51449306bc1fef
172913613.txt,datos/core/172913613.txt,62877,1752593273,ed2aa14f28d3329c4e549cc4c6b9601158b9300b
275728115.txt,datos/core/275728115.txt,41848,1752593412,2bdfd9e7af554d9e18f84a26fa09adc8d852f115
127960426.txt,datos/core/127960426.txt,90893,1752593387,d319c749860c2048d8d2589aaf95926a57a37aa7
126714558.txt,datos/core/126714558.txt,10947,1752593045,8045caf32e6d1910cf4f86987dec1f5e715b2678
170949042.txt,datos/core/170949042.txt,1783,1752593500,4009d7f57c4c7ed631a8cee30e3d6d0fcc0bd7ae
149970256.txt,datos/core/149970256.txt,101793,1752593028,36a86be5d546ba81c91f6a416b753e98e2fddff2
61112244.txt,datos/core/61112244.txt,11635,1752593105,f32e397d383abd7e7ef5a71eeb1700816dae8ed2
10689393.txt,datos/core/10689393.txt,18666,1752593127,0e5ede002d473f84e8bbc9810f207c618d6dd5db
25405680.txt,datos/core/25405680.txt,18255,1752593039,e09ac47416b1b6be47a16c2b715ff1d2539980be
75534693.txt,datos/core/75534693.txt,23332,1752593035,200e7f69aa24aecb15437bc971611423b2b77ec3
40915026.txt,datos/core/40915026.txt,52343,1752593025,580138e73352705e62f513d1cc2519adaa83a953
71632346.txt,datos/core/71632346.txt,4698,1752593028,e24bc077ff65d3f5aabf841ee17c340afd200427
276257593.txt,datos/core/276257593.txt,10079,1752593288,a02d454d29e71a9ee66f4530a5bec561388f6ade
148202858.txt,datos/core/148202858.txt,104678,1752593122,fd06ac3926e894e9180d88070bbd8d7f61f8b4f3
13937469.txt,datos/core/13937469.txt,2392,1752593455,94114a3f79dccdf762c00065fcc0a17871447631
2546785.txt,datos/core/2546785.txt,75078,1752593025,3a4cf3781934dd9ee9fd1d39fe1b43fe73107d6c
70709170.txt,datos/core/70709170.txt,106238,1752593414,3c6245669afb7ca45c09d7574563c01d3094140c
71617984.txt,datos/core/71617984.txt,13106,1752593201,c280a526ce830cdf51a5abc3ba931222b84036d3
85013179.txt,datos/core/85013179.txt,10936,1752593176,5ea090b3e5f179ed115bb833b576c9176f318662
75515820.txt,datos/core/75515820.txt,118917,1752593122,9915bd3789be419aa65a0cc62986181a5c9da451
7765714.txt,datos/core/7765714.txt,41410,1752593029,f7529f8b05c85b1e03f9388db13105369c5f76ac
233601856.txt,datos/core/233601856.txt,87252,1752593304,c1fb548e8d0ca0621ba521c98c05a9c5b89f6edb
46764427.txt,datos/core/46764427.txt,188899,1752593113,7165a4b9938a5e6411456a9eb4fd59ac2c053a61
7700362.txt,datos/core/7700362.txt,33216,1752593026,ea03758af357e0c4d669ee01529bd1aedc8b29af
86565247.txt,datos/core/86565247.txt,98957,1752593044,142ae59e042b88189dcdf7bcc939cfbc68d574f9
6831069.txt,datos/core/6831069.txt,57248,1752593064,b7cc34e1458179b5a447eeab35b55ee267d67557
73070211.txt,datos/core/73070211.txt,100744,1752593335,eb823cce906ed3646d41046104a05d13aea6bbdb
146608194.txt,datos/core/146608194.txt,4871,1752593522,b53e6ecfba7693b837a9af15fca4b9f6e184ead8
122528929.txt,datos/core/122528929.txt,132033,1752593199,3457fb40d2dbe561bb67c3129e183178dc8bcf06
67805025.txt,datos/core/67805025.txt,61345,1752593031,72f8c722a70ec057a91bc7557f0b9a0168a565ce
77893079.txt,datos/core/77893079.txt,262402,1752593485,010769b4fd7bd8de7f8cc9e87e972a1ae97bdcdc
46477541.txt,datos/core/46477541.txt,80163,1752593036,63922d2c81899ffb62104c01d6d07f59813de62f
18392270.txt,datos/core/18392270.txt,47462,1752593029,a019d850c973acd2f7ed1cd7b5056406eba63b5d
10882157.txt,datos/core/10882157.txt,1840,1752593128,7dee651a6f94141b824e5dc4d1253275392744af
132939447.txt,datos/core/132939447.txt,28725,1752593204,fd97f70d1ce60fc126c198dde0fef473c0a1cfad
147106517.txt,datos/core/147106517.txt,40824,1752593173,29842b030511d33c196466ec597d3ec1838f0e45
131383134.txt,datos/core/131383134.txt,12216,1752593143,06ec00916ab0d44a4609f0a6de0da5f4615f1ab0
69980283.txt,datos/core/69980283.txt,14464,1752593506,f02da3e34740b7bbea7773d72fab29f222729a68
25171172.txt,datos/core/25171172.txt,104365,1752593374,2ffb5a37a07994b35083df95d3bfb354f51c07ca
109870523.txt,datos/core/109870523.txt,113048,1752593035,8546811999433c609a38a36c8313ec5bfddb8c29
128847545.txt,datos/core/128847545.txt,22665,1752593033,e8984a2d8cd856cd427f4779328433d9eccf499d
7757839.txt,datos/core/7757839.txt,40694,1752593387,e5b7b99eabe8c80de274fb9db93e6bed5e1b8b3e
173261190.txt,datos/core/173261190.txt,45093,1752593322,5cc647dbc532aacbd02436d7ec40040eb374ac97
150561019.txt,datos/core/150561019.txt,5833,1752593120,8ec87f02160e24a2acfe2c2a412f126f5c11a8e6
46189457.txt,datos/core/46189457.txt,63126,1752593030,523d911bcfb508db175ef12435295a9823d370cd
210460.txt,datos/core/210460.txt,287846,1752593041,126e653b1e818fc8899cafabdd61acb0eed1a7cd
170528569.txt,datos/core/170528569.txt,95058,1752593434,d287d7d2075bead0aa654db9f9f03a16291695b1
39375978.txt,datos/core/39375978.txt,27446,1752593034,39dce5b830d8d455c805ffdb31f9fef931e5f3bc
4227474.txt,datos/core/4227474.txt,49913,1752593031,f19cff0ec883d402139d96bce453ffa29ae15588
126656309.txt,datos/core/126656309.txt,36648,1752593105,2ca01e02616d5e381528c4791c473491679f4761
167823252.txt,datos/core/167823252.txt,58178,1752593039,984f6ee3c9b2f8f0b47650ef8710c2d92a22fbae
33175867.txt,datos/core/33175867.txt,178050,1752593191,a8ece00d6f3e32e5f40a5f583d1159ff5281547e
2558472.txt,datos/core/2558472.txt,92516,1752593024,e0996dda0ad29c2c8289697f6cd3a596b54acd8b
23052350.txt,datos/core/23052350.txt,51243,1752593038,0554f8996019cc79411012b5d3042676f46bd691
82319472.txt,datos/core/82319472.txt,18200,1752593030,23a2d8ec64910d1a5c27004035ed9e519244a4d2
11639338.txt,datos/core/11639338.txt,40513,1752593036,f629fb70c71f83ccf43f68eb374623f3013d0f85
132591549.txt,datos/core/132591549.txt,38973,1752593511,d9837b24a7510e18afb8755d6cc9eabf9c559303
77973860.txt,datos/core/77973860.txt,58206,1752593025,aad806effe90d750a78d0a9cb84b73e0b9ce18ab
276261039.txt,datos/core/276261039.txt,97012,1752593418,ba6192ded0a3f753dcfe9b46e1248567716259af
143495688.txt,datos/core/143495688.txt,39101,1752593097,a84bdc73c54e2b282279abb8e18d1a8186afc82e
154134497.txt,datos/core/154134497.txt,116890,1752593035,8bc89ff0b79361e9fa318ce98b9ee6bc44b76555
108416552.txt,datos/core/108416552.txt,22119,1752593117,7b3e1e7153b6d99c3675e71a3c52d278ff0476b1
127098144.txt,datos/core/127098144.txt,34982,1752593045,be46be364360a6962212951669a70f40526941e8
148696495.txt,datos/core/148696495.txt,3180,1752593031,c85e6043fda83ee6e0eb41c03c6c3f1f31b8a68d
